timestamp,v_pv,i_pv,p_pv,wh_pv_daily,v_bat,i_bat,p_bat,scc_eff,load_status,uptime_sec,esp_temp,free_heap,wifi_rssi,sd_status
2026-09-05 04:30:00,19.19,4.76,91.34,321.96,14.09,6.35,89.42,97.9,ON,448200,44.6,225921,-63,MOUNTED
2026-09-05 04:40:00,19.62,5.45,106.93,339.78,14.32,7.32,104.79,98.0,ON,448800,46.9,215360,-64,MOUNTED
2026-09-05 04:50:00,19.48,5.22,101.69,356.73,14.24,7.00,99.66,98.0,ON,449400,46.3,225587,-67,MOUNTED
2026-09-05 05:00:00,19.16,4.71,90.24,371.77,14.07,6.29,88.44,98.0,ON,450000,44.9,212482,-63,MOUNTED
2026-09-05 05:10:00,19.16,4.72,90.44,386.85,14.07,6.30,88.63,98.0,ON,450600,44.0,214452,-66,MOUNTED
2026-09-05 05:20:00,19.48,5.22,101.69,403.79,14.24,7.00,99.66,98.0,ON,451200,46.1,214378,-67,MOUNTED
2026-09-05 05:30:00,19.39,5.08,98.50,420.21,14.19,6.80,96.43,97.9,ON,451800,45.3,223170,-66,MOUNTED
2026-09-05 05:40:00,19.17,4.74,90.87,435.36,14.08,6.32,88.96,97.9,ON,452400,45.0,213963,-63,MOUNTED
2026-09-05 05:50:00,19.24,4.84,93.12,450.88,14.11,6.45,91.07,97.8,ON,453000,45.3,223233,-64,MOUNTED
2026-09-05 06:00:00,19.13,4.66,89.15,465.73,14.05,6.21,87.19,97.8,ON,453600,43.7,219388,-66,MOUNTED
2026-09-05 06:10:00,19.36,5.04,97.57,482.00,14.18,6.72,95.33,97.7,ON,454200,45.0,223902,-63,MOUNTED
2026-09-05 06:20:00,19.15,4.70,90.00,497.00,14.07,6.24,87.84,97.6,ON,454800,44.7,218108,-66,MOUNTED
2026-09-05 06:30:00,19.18,4.75,91.11,512.18,14.08,6.31,88.83,97.5,ON,455400,44.5,222941,-67,MOUNTED
2026-09-05 06:40:00,19.19,4.77,91.54,527.44,14.09,6.33,89.16,97.4,ON,456000,43.9,222791,-66,MOUNTED
2026-09-05 06:50:00,19.04,4.53,86.25,541.81,14.01,5.99,83.92,97.3,ON,456600,44.3,213470,-64,MOUNTED
2026-09-05 07:00:00,18.99,4.45,84.51,555.90,13.98,5.87,82.06,97.1,ON,457200,43.8,223156,-67,MOUNTED
2026-09-05 07:10:00,18.93,4.35,82.35,569.62,13.95,5.73,79.88,97.0,ON,457800,43.1,215601,-64,MOUNTED
2026-09-05 07:20:00,18.71,4.00,74.84,582.10,13.83,5.24,72.45,96.8,ON,458400,41.7,212344,-65,MOUNTED
2026-09-05 07:30:00,18.89,4.28,80.85,595.57,13.93,5.61,78.18,96.7,ON,459000,42.4,214855,-66,MOUNTED
2026-09-05 07:40:00,18.85,4.22,79.55,608.83,13.91,5.52,76.77,96.5,ON,459600,43.4,225812,-64,MOUNTED
2026-09-05 07:50:00,18.38,3.47,63.78,619.46,13.66,4.50,61.42,96.3,ON,460200,41.1,225947,-63,MOUNTED
2026-09-05 08:00:00,18.60,3.82,71.05,631.30,13.77,4.96,68.28,96.1,ON,460800,42.1,212315,-67,MOUNTED
2026-09-05 08:10:00,18.53,3.72,68.93,642.79,13.74,4.81,66.10,95.9,ON,461400,41.1,218015,-63,MOUNTED
2026-09-05 08:20:00,18.41,3.52,64.80,653.59,13.67,4.54,62.01,95.7,ON,462000,41.3,215552,-64,MOUNTED
2026-09-05 08:30:00,18.06,2.97,53.64,662.53,13.49,3.80,51.23,95.5,ON,462600,39.5,216427,-64,MOUNTED
2026-09-05 08:40:00,18.10,3.02,54.66,671.64,13.51,3.85,52.04,95.2,ON,463200,39.4,224537,-64,MOUNTED
2026-09-05 08:50:00,17.80,2.55,45.39,679.21,13.35,3.23,43.12,95.0,ON,463800,37.5,213308,-66,MOUNTED
2026-09-05 09:00:00,17.69,2.37,41.93,686.19,13.29,2.99,39.75,94.8,ON,464400,37.3,217293,-66,MOUNTED
2026-09-05 09:10:00,17.61,2.24,39.45,692.77,13.25,2.81,37.28,94.5,ON,465000,36.6,218586,-65,MOUNTED
2026-09-05 09:20:00,17.49,2.05,35.85,698.74,13.18,2.56,33.77,94.2,ON,465600,36.9,215040,-67,MOUNTED
2026-09-05 09:30:00,17.42,1.95,33.97,704.41,13.15,2.43,31.93,94.0,ON,466200,35.9,225679,-62,MOUNTED
2026-09-05 09:40:00,17.22,1.63,28.07,709.08,13.04,2.02,26.30,93.7,ON,466800,35.7,218332,-63,MOUNTED
2026-09-05 09:50:00,17.17,1.55,26.61,713.52,13.02,1.91,24.88,93.5,ON,467400,35.4,222325,-65,MOUNTED
2026-09-05 10:00:00,17.09,1.41,24.10,717.54,12.97,1.73,22.46,93.2,ON,468000,34.6,216179,-64,MOUNTED
2026-09-05 10:10:00,16.89,1.10,18.58,720.63,12.87,1.34,17.26,92.9,ON,468600,33.8,219006,-63,MOUNTED
2026-09-05 10:20:00,16.79,0.95,15.95,723.29,12.82,1.15,14.77,92.6,ON,469200,34.2,212966,-66,MOUNTED
2026-09-05 10:30:00,16.63,0.69,11.47,725.20,12.73,0.83,10.59,92.3,ON,469800,32.9,217507,-63,MOUNTED
2026-09-05 10:40:00,16.46,0.42,6.91,726.35,12.64,0.50,6.36,92.1,ON,470400,30.8,214156,-67,MOUNTED
2026-09-05 10:50:00,16.33,0.21,3.43,726.93,12.57,0.25,3.15,91.8,ON,471000,32.2,212316,-62,MOUNTED
2026-09-05 11:00:00,0.25,0.00,0.00,726.93,12.38,-0.32,-3.96,0.0,ON,471600,30.8,220070,-64,MOUNTED
2026-09-05 11:10:00,0.15,0.00,0.00,726.93,12.32,-0.32,-3.94,0.0,ON,472200,31.7,215317,-64,MOUNTED
2026-09-05 11:20:00,0.23,0.00,0.00,726.93,12.41,-0.32,-3.97,0.0,ON,472800,30.9,216537,-66,MOUNTED
2026-09-05 11:30:00,0.18,0.00,0.00,726.93,12.45,-0.32,-3.98,0.0,ON,473400,31.5,214803,-66,MOUNTED
2026-09-05 11:40:00,0.22,0.00,0.00,726.93,12.31,-0.32,-3.94,0.0,ON,474000,30.9,216507,-63,MOUNTED
2026-09-05 11:50:00,0.16,0.00,0.00,726.93,12.42,-0.32,-3.97,0.0,ON,474600,32.0,219558,-65,MOUNTED
2026-09-05 12:00:00,0.18,0.00,0.00,726.93,12.42,-0.32,-3.97,0.0,ON,475200,31.3,212196,-66,MOUNTED
2026-09-05 12:10:00,0.19,0.00,0.00,726.93,12.41,-0.32,-3.97,0.0,ON,475800,31.1,219829,-63,MOUNTED
2026-09-05 12:20:00,0.17,0.00,0.00,726.93,12.34,-0.32,-3.95,0.0,ON,476400,32.2,217657,-62,MOUNTED
2026-09-05 12:30:00,0.15,0.00,0.00,726.93,12.34,-0.32,-3.95,0.0,ON,477000,30.8,223681,-63,MOUNTED
2026-09-05 12:40:00,0.23,0.00,0.00,726.93,12.32,-0.32,-3.94,0.0,ON,477600,31.2,219570,-64,MOUNTED
2026-09-05 12:50:00,0.22,0.00,0.00,726.93,12.31,-0.32,-3.94,0.0,ON,478200,30.8,215237,-66,MOUNTED
2026-09-05 13:00:00,0.20,0.00,0.00,726.93,12.33,-0.32,-3.95,0.0,ON,478800,30.9,216408,-63,MOUNTED
2026-09-05 13:10:00,0.18,0.00,0.00,726.93,12.40,-0.32,-3.97,0.0,ON,479400,31.3,218874,-63,MOUNTED
2026-09-05 13:20:00,0.20,0.00,0.00,726.93,12.36,-0.32,-3.96,0.0,ON,480000,31.8,217507,-62,MOUNTED
2026-09-05 13:30:00,0.17,0.00,0.00,726.93,12.36,-0.32,-3.96,0.0,ON,480600,32.0,225539,-63,MOUNTED
2026-09-05 13:40:00,0.21,0.00,0.00,726.93,12.38,-0.32,-3.96,0.0,ON,481200,32.1,220361,-63,MOUNTED
2026-09-05 13:50:00,0.21,0.00,0.00,726.93,12.41,-0.32,-3.97,0.0,ON,481800,31.1,213257,-67,MOUNTED
2026-09-05 14:00:00,0.17,0.00,0.00,726.93,12.43,-0.32,-3.98,0.0,ON,482400,31.7,224738,-64,MOUNTED
2026-09-05 14:10:00,0.25,0.00,0.00,726.93,12.39,-0.32,-3.96,0.0,ON,483000,31.1,220646,-67,MOUNTED
2026-09-05 14:20:00,0.19,0.00,0.00,726.93,12.30,-0.32,-3.94,0.0,ON,483600,31.1,222230,-67,MOUNTED
2026-09-05 14:30:00,0.22,0.00,0.00,726.93,12.44,-0.32,-3.98,0.0,ON,484200,32.1,221609,-66,MOUNTED
2026-09-05 14:40:00,0.22,0.00,0.00,726.93,12.37,-0.32,-3.96,0.0,ON,484800,30.9,216909,-64,MOUNTED
2026-09-05 14:50:00,0.15,0.00,0.00,726.93,12.34,-0.32,-3.95,0.0,ON,485400,31.5,225425,-62,MOUNTED
2026-09-05 15:00:00,0.21,0.00,0.00,726.93,12.43,-0.32,-3.98,0.0,ON,486000,32.1,212965,-65,MOUNTED
2026-09-05 15:10:00,0.17,0.00,0.00,726.93,12.45,-0.32,-3.98,0.0,ON,486600,31.6,214846,-66,MOUNTED
2026-09-05 15:20:00,0.24,0.00,0.00,726.93,12.43,-0.32,-3.98,0.0,ON,487200,32.0,216102,-66,MOUNTED
2026-09-05 15:30:00,0.19,0.00,0.00,726.93,12.42,-0.32,-3.97,0.0,ON,487800,30.8,219808,-66,MOUNTED
2026-09-05 15:40:00,0.17,0.00,0.00,726.93,12.45,-0.32,-3.98,0.0,ON,488400,30.9,218573,-64,MOUNTED
2026-09-05 15:50:00,0.19,0.00,0.00,726.93,12.42,-0.32,-3.97,0.0,ON,489000,31.8,225563,-65,MOUNTED
2026-09-05 16:00:00,0.16,0.00,0.00,726.93,12.41,-0.32,-3.97,0.0,ON,489600,31.5,217845,-64,MOUNTED
2026-09-05 16:10:00,0.19,0.00,0.00,726.93,12.36,-0.32,-3.96,0.0,ON,490200,30.8,216363,-62,MOUNTED
2026-09-05 16:20:00,0.24,0.00,0.00,726.93,12.32,-0.32,-3.94,0.0,ON,490800,31.8,224695,-67,MOUNTED
2026-09-05 16:30:00,0.19,0.00,0.00,726.93,12.38,-0.32,-3.96,0.0,ON,491400,32.1,221069,-67,MOUNTED
2026-09-05 16:40:00,0.17,0.00,0.00,726.93,12.40,-0.32,-3.97,0.0,ON,492000,30.8,217272,-66,MOUNTED
2026-09-05 16:50:00,0.23,0.00,0.00,726.93,12.36,-0.32,-3.96,0.0,ON,492600,32.2,214747,-64,MOUNTED
2026-09-05 17:00:00,0.21,0.00,0.00,0.00,12.39,-0.32,-3.96,0.0,ON,493200,31.4,214492,-62,MOUNTED
2026-09-05 17:10:00,0.21,0.00,0.00,0.00,12.35,-0.32,-3.95,0.0,ON,493800,31.3,217121,-67,MOUNTED
2026-09-05 17:20:00,0.18,0.00,0.00,0.00,12.41,-0.32,-3.97,0.0,ON,494400,32.2,212966,-66,MOUNTED
2026-09-05 17:30:00,0.18,0.00,0.00,0.00,12.39,-0.32,-3.96,0.0,ON,495000,31.7,212019,-65,MOUNTED
2026-09-05 17:40:00,0.22,0.00,0.00,0.00,12.41,-0.32,-3.97,0.0,ON,495600,31.8,221727,-66,MOUNTED
2026-09-05 17:50:00,0.16,0.00,0.00,0.00,12.45,-0.32,-3.98,0.0,ON,496200,32.0,218270,-66,MOUNTED
2026-09-05 18:00:00,0.23,0.00,0.00,0.00,12.45,-0.32,-3.98,0.0,ON,496800,31.0,223499,-62,MOUNTED
2026-09-05 18:10:00,0.23,0.00,0.00,0.00,12.41,-0.32,-3.97,0.0,ON,497400,31.9,222672,-63,MOUNTED
2026-09-05 18:20:00,0.22,0.00,0.00,0.00,12.39,-0.32,-3.96,0.0,ON,498000,31.6,218465,-64,MOUNTED
2026-09-05 18:30:00,0.17,0.00,0.00,0.00,12.32,-0.32,-3.94,0.0,ON,498600,32.2,213401,-67,MOUNTED
2026-09-05 18:40:00,0.19,0.00,0.00,0.00,12.44,-0.32,-3.98,0.0,ON,499200,31.1,221312,-63,MOUNTED
2026-09-05 18:50:00,0.18,0.00,0.00,0.00,12.43,-0.32,-3.98,0.0,ON,499800,31.5,223345,-63,MOUNTED
2026-09-05 19:00:00,0.17,0.00,0.00,0.00,12.31,-0.32,-3.94,0.0,ON,500400,31.9,215022,-66,MOUNTED
2026-09-05 19:10:00,0.17,0.00,0.00,0.00,12.32,-0.32,-3.94,0.0,ON,501000,31.1,224105,-63,MOUNTED
2026-09-05 19:20:00,0.21,0.00,0.00,0.00,12.45,-0.32,-3.98,0.0,ON,501600,30.8,224229,-64,MOUNTED
2026-09-05 19:30:00,0.22,0.00,0.00,0.00,12.38,-0.32,-3.96,0.0,ON,502200,31.5,221941,-64,MOUNTED
2026-09-05 19:40:00,0.25,0.00,0.00,0.00,12.34,-0.32,-3.95,0.0,ON,502800,31.4,213485,-64,MOUNTED
2026-09-05 19:50:00,0.22,0.00,0.00,0.00,12.37,-0.32,-3.96,0.0,ON,503400,31.8,221021,-64,MOUNTED
2026-09-05 20:00:00,0.17,0.00,0.00,0.00,12.38,-0.32,-3.96,0.0,ON,504000,31.0,221118,-67,MOUNTED
2026-09-05 20:10:00,0.24,0.00,0.00,0.00,12.40,-0.32,-3.97,0.0,ON,504600,32.0,212812,-63,MOUNTED
2026-09-05 20:20:00,0.17,0.00,0.00,0.00,12.41,-0.32,-3.97,0.0,ON,505200,32.1,212577,-64,MOUNTED
2026-09-05 20:30:00,0.17,0.00,0.00,0.00,12.36,-0.32,-3.96,0.0,ON,505800,31.3,219188,-67,MOUNTED
2026-09-05 20:40:00,0.21,0.00,0.00,0.00,12.42,-0.32,-3.97,0.0,ON,506400,31.3,217103,-65,MOUNTED
2026-09-05 20:50:00,0.18,0.00,0.00,0.00,12.34,-0.32,-3.95,0.0,ON,507000,31.2,225123,-65,MOUNTED
2026-09-05 21:00:00,0.22,0.00,0.00,0.00,12.39,-0.32,-3.96,0.0,ON,507600,31.4,224706,-62,MOUNTED
2026-09-05 21:10:00,0.22,0.00,0.00,0.00,12.41,-0.32,-3.97,0.0,ON,508200,31.5,215137,-67,MOUNTED
2026-09-05 21:20:00,0.15,0.00,0.00,0.00,12.41,-0.32,-3.97,0.0,ON,508800,31.2,213233,-67,MOUNTED
2026-09-05 21:30:00,0.25,0.00,0.00,0.00,12.42,-0.32,-3.97,0.0,ON,509400,32.0,213695,-63,MOUNTED
2026-09-05 21:40:00,0.23,0.00,0.00,0.00,12.34,-0.32,-3.95,0.0,ON,510000,31.7,220669,-64,MOUNTED
2026-09-05 21:50:00,0.18,0.00,0.00,0.00,12.43,-0.32,-3.98,0.0,ON,510600,31.5,225377,-62,MOUNTED
2026-09-05 22:00:00,0.17,0.00,0.00,0.00,12.31,-0.32,-3.94,0.0,ON,511200,31.7,219690,-67,MOUNTED
2026-09-05 22:10:00,0.16,0.00,0.00,0.00,12.37,-0.32,-3.96,0.0,ON,511800,31.4,220051,-66,MOUNTED
2026-09-05 22:20:00,0.16,0.00,0.00,0.00,12.40,-0.32,-3.97,0.0,ON,512400,31.9,217581,-65,MOUNTED
2026-09-05 22:30:00,0.20,0.00,0.00,0.00,12.33,-0.32,-3.95,0.0,ON,513000,32.2,222474,-63,MOUNTED
2026-09-05 22:40:00,0.21,0.00,0.00,0.00,12.34,-0.32,-3.95,0.0,ON,513600,31.1,219562,-64,MOUNTED
2026-09-05 22:50:00,0.16,0.00,0.00,0.00,12.39,-0.32,-3.96,0.0,ON,514200,31.7,223110,-66,MOUNTED
2026-09-05 23:00:00,16.20,0.00,0.00,0.00,12.50,0.00,0.00,91.5,ON,514800,30.8,214820,-63,MOUNTED
2026-09-05 23:10:00,16.34,0.23,3.76,0.63,12.58,0.27,3.45,91.8,ON,515400,31.8,214238,-66,MOUNTED
2026-09-05 23:20:00,16.47,0.43,7.08,1.81,12.64,0.52,6.52,92.1,ON,516000,31.2,218256,-66,MOUNTED
2026-09-05 23:30:00,16.60,0.64,10.62,3.58,12.71,0.77,9.80,92.3,ON,516600,32.4,224446,-62,MOUNTED
2026-09-05 23:40:00,16.76,0.90,15.08,6.09,12.80,1.09,13.96,92.6,ON,517200,32.9,224375,-62,MOUNTED
2026-09-05 23:50:00,16.88,1.08,18.23,9.13,12.86,1.32,16.94,92.9,ON,517800,34.0,217235,-67,MOUNTED
2026-09-06 00:00:00,16.98,1.25,21.23,12.67,12.92,1.53,19.79,93.2,ON,518400,33.9,221392,-66,MOUNTED
2026-09-06 00:10:00,17.17,1.55,26.61,17.10,13.02,1.91,24.88,93.5,ON,519000,35.8,218134,-62,MOUNTED
2026-09-06 00:20:00,17.27,1.71,29.53,22.02,13.07,2.12,27.67,93.7,ON,519600,35.5,220341,-65,MOUNTED
2026-09-06 00:30:00,17.48,2.04,35.66,27.97,13.18,2.54,33.52,94.0,ON,520200,36.3,223773,-67,MOUNTED
2026-09-06 00:40:00,17.49,2.05,35.85,33.94,13.18,2.56,33.77,94.2,ON,520800,37.0,214688,-67,MOUNTED
2026-09-06 00:50:00,17.74,2.45,43.46,41.18,13.32,3.08,41.07,94.5,ON,521400,38.1,213884,-65,MOUNTED
2026-09-06 01:00:00,17.79,2.53,45.01,48.69,13.34,3.20,42.67,94.8,ON,522000,38.5,221412,-63,MOUNTED
2026-09-06 01:10:00,17.83,2.60,46.36,56.41,13.37,3.29,44.04,95.0,ON,522600,38.4,220423,-66,MOUNTED
2026-09-06 01:20:00,18.05,2.95,53.25,65.29,13.48,3.76,50.69,95.2,ON,523200,39.9,220144,-62,MOUNTED
2026-09-06 01:30:00,18.11,3.05,55.24,74.49,13.52,3.90,52.75,95.5,ON,523800,40.0,225473,-63,MOUNTED
2026-09-06 01:40:00,18.33,3.40,62.32,84.88,13.63,4.38,59.64,95.7,ON,524400,40.8,216795,-63,MOUNTED
2026-09-06 01:50:00,18.33,3.40,62.32,95.27,13.63,4.38,59.76,95.9,ON,525000,40.6,217069,-63,MOUNTED
2026-09-06 02:00:00,18.48,3.63,67.08,106.45,13.71,4.70,64.46,96.1,ON,525600,41.0,218891,-66,MOUNTED
2026-09-06 02:10:00,18.65,3.90,72.73,118.57,13.80,5.08,70.04,96.3,ON,526200,41.2,214884,-63,MOUNTED
2026-09-06 02:20:00,18.72,4.02,75.25,131.11,13.84,5.25,72.62,96.5,ON,526800,42.5,220760,-67,MOUNTED
2026-09-06 02:30:00,18.64,3.89,72.51,143.20,13.80,5.08,70.12,96.7,ON,527400,41.6,225292,-65,MOUNTED
2026-09-06 02:40:00,18.75,4.06,76.12,155.88,13.85,5.32,73.68,96.8,ON,528000,42.4,217014,-65,MOUNTED
2026-09-06 02:50:00,18.79,4.13,77.60,168.82,13.88,5.42,75.27,97.0,ON,528600,43.0,219543,-62,MOUNTED
2026-09-06 03:00:00,19.01,4.47,84.97,182.98,13.99,5.90,82.51,97.1,ON,529200,43.5,213881,-62,MOUNTED
2026-09-06 03:10:00,18.83,4.19,78.90,196.13,13.90,5.52,76.77,97.3,ON,529800,43.0,216860,-62,MOUNTED
2026-09-06 03:20:00,19.33,4.98,96.26,212.17,14.16,6.62,93.76,97.4,ON,530400,45.3,212408,-64,MOUNTED
2026-09-06 03:30:00,19.29,4.92,94.91,227.99,14.14,6.54,92.54,97.5,ON,531000,45.0,212132,-63,MOUNTED
2026-09-06 03:40:00,19.16,4.71,90.24,243.03,14.07,6.26,88.07,97.6,ON,531600,44.4,217877,-63,MOUNTED
2026-09-06 03:50:00,19.36,5.03,97.38,259.26,14.18,6.71,95.14,97.7,ON,532200,44.7,224073,-62,MOUNTED
2026-09-06 04:00:00,19.53,5.31,103.70,276.54,14.27,7.11,101.42,97.8,ON,532800,46.1,219404,-64,MOUNTED
2026-09-06 04:10:00,19.18,4.75,91.11,291.73,14.08,6.33,89.11,97.8,ON,533400,44.4,225751,-63,MOUNTED
2026-09-06 04:20:00,19.44,5.16,100.31,308.45,14.22,6.91,98.20,97.9,ON,534000,46.5,223021,-66,MOUNTED
2026-09-06 04:30:00,19.52,5.30,103.46,325.69,14.27,7.10,101.29,97.9,ON,534600,46.0,220489,-66,MOUNTED
2026-09-06 04:40:00,19.35,5.02,97.14,341.88,14.17,6.72,95.20,98.0,ON,535200,45.5,218863,-64,MOUNTED
2026-09-06 04:50:00,19.38,5.07,98.26,358.26,14.19,6.79,96.29,98.0,ON,535800,46.2,213349,-64,MOUNTED
2026-09-06 05:00:00,19.46,5.19,101.00,375.09,14.23,6.96,98.98,98.0,ON,536400,45.7,220516,-63,MOUNTED
2026-09-06 05:10:00,19.48,5.23,101.88,392.07,14.24,7.01,99.84,98.0,ON,537000,46.5,213648,-67,MOUNTED
2026-09-06 05:20:00,19.17,4.73,90.67,407.18,14.08,6.31,88.86,98.0,ON,537600,44.3,215341,-62,MOUNTED
2026-09-06 05:30:00,19.48,5.24,102.08,424.19,14.25,7.01,99.94,97.9,ON,538200,45.9,221003,-64,MOUNTED
2026-09-06 05:40:00,19.12,4.66,89.10,439.04,14.05,6.21,87.23,97.9,ON,538800,44.4,225994,-62,MOUNTED
2026-09-06 05:50:00,19.10,4.63,88.43,453.78,14.04,6.16,86.48,97.8,ON,539400,44.1,218752,-65,MOUNTED
2026-09-06 06:00:00,19.49,5.24,102.13,470.80,14.25,7.01,99.88,97.8,ON,540000,46.3,212262,-64,MOUNTED
2026-09-06 06:10:00,19.26,4.87,93.80,486.44,14.12,6.49,91.64,97.7,ON,540600,44.5,215003,-65,MOUNTED
2026-09-06 06:20:00,19.26,4.88,93.99,502.10,14.13,6.49,91.73,97.6,ON,541200,44.4,218880,-63,MOUNTED
2026-09-06 06:30:00,18.95,4.38,83.00,515.94,13.96,5.80,80.92,97.5,ON,541800,43.5,213783,-64,MOUNTED
2026-09-06 06:40:00,18.98,4.43,84.08,529.95,13.98,5.86,81.89,97.4,ON,542400,44.1,212392,-67,MOUNTED
2026-09-06 06:50:00,18.86,4.24,79.97,543.28,13.91,5.59,77.81,97.3,ON,543000,42.4,216270,-63,MOUNTED
2026-09-06 07:00:00,19.09,4.61,88.00,557.94,14.04,6.09,85.45,97.1,ON,543600,43.4,214729,-64,MOUNTED
2026-09-06 07:10:00,18.68,3.96,73.97,570.27,13.82,5.19,71.75,97.0,ON,544200,42.6,214026,-63,MOUNTED
2026-09-06 07:20:00,18.91,4.32,81.69,583.89,13.94,5.67,79.08,96.8,ON,544800,43.5,220913,-66,MOUNTED
2026-09-06 07:30:00,18.87,4.25,80.20,597.25,13.92,5.57,77.55,96.7,ON,545400,42.7,223712,-66,MOUNTED
2026-09-06 07:40:00,18.66,3.92,73.15,609.45,13.81,5.11,70.59,96.5,ON,546000,42.1,220991,-64,MOUNTED
2026-09-06 07:50:00,18.45,3.58,66.05,620.46,13.69,4.65,63.61,96.3,ON,546600,40.3,224746,-62,MOUNTED
2026-09-06 08:00:00,18.50,3.66,67.71,631.74,13.72,4.74,65.07,96.1,ON,547200,41.6,212639,-64,MOUNTED
2026-09-06 08:10:00,18.24,3.25,59.28,641.62,13.58,4.19,56.85,95.9,ON,547800,39.6,212689,-65,MOUNTED
2026-09-06 08:20:00,18.23,3.23,58.88,651.43,13.58,4.15,56.35,95.7,ON,548400,39.9,212914,-63,MOUNTED
2026-09-06 08:30:00,18.04,2.93,52.86,660.24,13.48,3.74,50.48,95.5,ON,549000,38.8,216414,-65,MOUNTED
2026-09-06 08:40:00,17.95,2.78,49.90,668.56,13.43,3.54,47.50,95.2,ON,549600,37.9,212073,-66,MOUNTED
2026-09-06 08:50:00,17.85,2.63,46.95,676.39,13.38,3.33,44.60,95.0,ON,550200,37.8,218333,-65,MOUNTED
2026-09-06 09:00:00,17.70,2.39,42.30,683.44,13.30,3.02,40.10,94.8,ON,550800,38.3,222558,-63,MOUNTED
2026-09-06 09:10:00,17.60,2.23,39.25,689.98,13.24,2.80,37.09,94.5,ON,551400,37.0,213157,-67,MOUNTED
2026-09-06 09:20:00,17.59,2.22,39.05,696.49,13.24,2.78,36.79,94.2,ON,552000,37.8,219806,-64,MOUNTED
2026-09-06 09:30:00,17.36,1.84,31.94,701.81,13.11,2.29,30.02,94.0,ON,552600,35.7,216892,-67,MOUNTED
2026-09-06 09:40:00,17.22,1.62,27.90,706.46,13.04,2.00,26.14,93.7,ON,553200,36.2,220948,-66,MOUNTED
2026-09-06 09:50:00,17.14,1.49,25.54,710.72,13.00,1.84,23.88,93.5,ON,553800,34.9,219904,-64,MOUNTED
2026-09-06 10:00:00,16.97,1.22,20.70,714.17,12.91,1.49,19.29,93.2,ON,554400,34.2,215221,-64,MOUNTED
2026-09-06 10:10:00,16.93,1.17,19.81,717.47,12.89,1.43,18.40,92.9,ON,555000,34.6,212750,-65,MOUNTED
2026-09-06 10:20:00,16.75,0.88,14.74,719.92,12.79,1.07,13.65,92.6,ON,555600,33.7,212701,-66,MOUNTED
2026-09-06 10:30:00,16.63,0.68,11.31,721.81,12.73,0.82,10.44,92.3,ON,556200,32.8,224920,-67,MOUNTED
2026-09-06 10:40:00,16.49,0.46,7.59,723.07,12.65,0.55,6.99,92.1,ON,556800,32.0,223203,-63,MOUNTED
2026-09-06 10:50:00,16.33,0.22,3.59,723.67,12.57,0.26,3.30,91.8,ON,557400,31.5,220459,-64,MOUNTED
2026-09-06 11:00:00,0.17,0.00,0.00,723.67,12.40,-0.32,-3.97,0.0,ON,558000,31.4,218612,-63,MOUNTED
2026-09-06 11:10:00,0.18,0.00,0.00,723.67,12.44,-0.32,-3.98,0.0,ON,558600,31.4,225140,-64,MOUNTED
2026-09-06 11:20:00,0.24,0.00,0.00,723.67,12.39,-0.32,-3.96,0.0,ON,559200,30.8,221366,-64,MOUNTED
2026-09-06 11:30:00,0.19,0.00,0.00,723.67,12.34,-0.32,-3.95,0.0,ON,559800,31.8,221993,-63,MOUNTED
2026-09-06 11:40:00,0.19,0.00,0.00,723.67,12.36,-0.32,-3.96,0.0,ON,560400,32.0,225864,-65,MOUNTED
2026-09-06 11:50:00,0.19,0.00,0.00,723.67,12.41,-0.32,-3.97,0.0,ON,561000,31.9,214691,-66,MOUNTED
2026-09-06 12:00:00,0.20,0.00,0.00,723.67,12.33,-0.32,-3.95,0.0,ON,561600,31.9,215055,-66,MOUNTED
2026-09-06 12:10:00,0.23,0.00,0.00,723.67,12.35,-0.32,-3.95,0.0,ON,562200,31.7,212608,-66,MOUNTED
2026-09-06 12:20:00,0.20,0.00,0.00,723.67,12.33,-0.32,-3.95,0.0,ON,562800,32.2,217645,-67,MOUNTED
2026-09-06 12:30:00,0.21,0.00,0.00,723.67,12.44,-0.32,-3.98,0.0,ON,563400,31.9,220571,-67,MOUNTED
2026-09-06 12:40:00,0.20,0.00,0.00,723.67,12.32,-0.32,-3.94,0.0,ON,564000,31.3,223067,-64,MOUNTED
2026-09-06 12:50:00,0.22,0.00,0.00,723.67,12.38,-0.32,-3.96,0.0,ON,564600,31.1,217701,-64,MOUNTED
2026-09-06 13:00:00,0.25,0.00,0.00,723.67,12.31,-0.32,-3.94,0.0,ON,565200,31.9,224851,-62,MOUNTED
2026-09-06 13:10:00,0.21,0.00,0.00,723.67,12.45,-0.32,-3.98,0.0,ON,565800,31.1,221206,-65,MOUNTED
2026-09-06 13:20:00,0.18,0.00,0.00,723.67,12.37,-0.32,-3.96,0.0,ON,566400,32.2,224337,-67,MOUNTED
2026-09-06 13:30:00,0.18,0.00,0.00,723.67,12.37,-0.32,-3.96,0.0,ON,567000,31.1,220477,-62,MOUNTED
2026-09-06 13:40:00,0.23,0.00,0.00,723.67,12.34,-0.32,-3.95,0.0,ON,567600,31.1,213599,-64,MOUNTED
2026-09-06 13:50:00,0.20,0.00,0.00,723.67,12.30,-0.32,-3.94,0.0,ON,568200,32.0,212985,-67,MOUNTED
